GREEN,RED,IR
1358940,1536593,1967875
1358958,1536853,1967573
1358761,1536699,1968074
1358710,1536633,1968333
1358763,1534631,1967896
1358698,1533416,1967582
1358817,1532305,1968238
1358824,1531223,1968179
1358634,1530085,1967171
1358886,1527940,1967766
1358673,1526358,1968891
1359128,1525156,1968861
1359105,1524930,1968899
1358885,1524615,1969845
1358789,1525135,1968481
1358890,1525214,1968251
1359035,1525281,1968782
1358801,1525759,1968094
1358770,1525571,1969109
1358468,1525639,1969629
1358703,1524324,1968720
1358692,1524682,1969440
1358397,1525547,1969896
1358538,1526654,1969717
1358289,1527802,1969443
1358186,1527867,1968972
1358397,1528131,1969469
1358573,1528435,1970381
1358204,1529675,1970755
1358096,1530528,1971484
1358457,1530853,1970773
1358279,1530574,1969486
1358168,1530821,1969412
1358183,1530175,1970471
1358006,1529005,1970972
1357915,1528728,1969017
1357976,1527901,1969713
1358140,1528177,1969162
1358151,1527662,1969554
1358411,1527527,1968169
1358138,1527679,1968990
1358199,1527199,1969429
1357896,1526883,1969128
1357829,1527054,1968872
1357894,1526816,1969087
1357976,1526659,1968686
1358069,1527140,1970477
1358031,1529291,1969885
1357929,1528973,1968759
1357869,1528541,1969076
1357730,1527865,1968946
1357930,1527851,1970210
1358041,1527414,1970245
1357951,1526019,1969468
1357776,1525936,1969863
1357794,1525106,1969590
1357845,1525534,1969873
1357734,1525862,1971680
1357572,1526369,1970109
1357779,1526552,1970167
1357370,1527819,1969717
1357501,1528379,1969488
1357422,1528269,1970587
1357400,1528443,1970317
1356966,1528505,1969617
1357063,1528563,1970356
1357136,1528475,1970162
1357012,1528293,1970850
1357266,1527898,1971559
1357040,1527461,1970675
1356911,1526945,1970711
1356967,1526996,1970733
1356864,1526574,1970276
1356988,1525897,1971531
1357128,1525715,1970647
1356972,1524664,1971173
1357273,1524596,1969803
1357221,1524781,1971931
1356805,1525131,1970972
1356911,1525670,1970890
1356560,1525765,1971754
1356560,1525972,1970872
1356575,1526030,1972243
1356739,1525482,1971806
1356552,1525195,1971416
1356500,1524168,1971330
1356581,1523677,1972400
1356433,1523636,1971890
1356403,1523299,1971874
1356337,1523858,1971634
1356670,1523645,1971097
1356357,1524212,1971153
1356389,1524241,1972757
1356099,1523672,1972239
1356425,1523783,1972945
1356510,1523614,1972071
1356527,1523819,1973259
1356497,1523852,1972576
1356527,1523809,1971924
1356402,1523606,1972737
1356097,1523656,1974569
1356490,1523760,1973303
1356426,1523644,1973558
1356146,1524010,1973087
1356146,1524003,1972192
1356360,1523476,1974199
1356144,1523011,1974802
1356265,1522867,1973418
1356193,1522205,1972646
1356174,1522094,1973109
1356012,1522011,1973240
1356084,1521495,1973873
1356021,1521801,1975196
1355828,1521493,1974101
1356138,1521130,1974617
1355919,1520120,1974100
1356000,1520087,1973709
1356012,1519794,1974382
1355976,1519165,1974622
1356237,1518734,1973484
1356215,1518176,1973726
1356260,1517215,1973268
1356318,1516880,1972367
1356153,1516886,1974743
