GREEN,RED,IR
1719474,1549807,1195682
1719236,1550173,1194729
1719236,1550012,1195079
1719569,1550235,1194991
1719495,1550177,1195077
1719542,1550217,1195881
1719548,1550020,1196013
1719564,1549978,1195719
1719910,1550545,1196070
1720007,1550839,1196356
1720132,1550885,1196538
1720126,1551296,1196406
1720060,1550841,1195897
1720118,1551011,1196084
1720059,1551607,1195838
1720275,1551599,1196127
1720466,1551771,1196606
1720707,1552010,1195898
1720822,1552001,1196454
1720822,1551788,1195910
1720755,1551665,1196170
1720658,1551216,1196257
1720495,1550763,1195705
1720240,1550338,1193989
1720240,1549139,1193449
1719595,1548479,1193824
1719479,1548099,1193807
1719193,1547735,1192776
1719053,1547203,1192824
1718708,1546567,1192624
1718323,1546641,1193117
1717749,1546394,1193117
1717393,1546647,1192811
1717600,1546582,1193041
1717538,1546476,1192801
1717476,1546583,1193183
1717199,1546399,1192590
1717023,1545947,1192645
1716998,1546553,1192537
1716946,1546722,1192981
1717030,1546717,1192778
1717021,1546776,1193448
1716924,1546517,1192796
1716911,1546591,1192523
1716729,1546952,1192182
1716821,1546934,1192122
1716719,1547208,1192400
1716359,1547171,1192643
1716359,1547097,1192386
1716470,1546985,1192539
1716196,1546942,1192556
1716198,1546916,1192079
1716065,1547030,1191847
1716128,1547101,1191706
1715616,1547290,1191211
1715490,1547048,1192154
1715689,1547180,1191869
1715626,1547047,1192214
1715500,1546686,1192557
1715494,1546805,1191069
1715202,1546469,1191960
1715250,1546589,1192095
1715123,1546861,1192577
1715519,1546958,1191677
1715494,1546918,1192222
1715450,1547103,1192136
1715559,1546843,1192539
1715449,1547305,1191556
1715540,1547461,1192477
1715526,1547527,1192782
1715102,1547663,1191364
1715102,1547368,1192149
1715229,1547164,1192220
1716150,1547354,1192173
1715737,1547590,1192980
1715433,1547266,1192995
1715404,1547254,1192979
1716753,1547638,1192395
1715694,1547902,1192557
1715462,1548188,1192936
1715555,1548193,1192517
1715674,1548198,1193620
1715347,1547973,1193719
1716706,1547797,1194008
1716086,1548116,1193543
1715821,1548341,1194102
1715802,1547911,1194061
1715794,1547739,1193259
1715748,1547433,1193056
1716727,1547220,1193080
1715881,1547131,1194402
1715560,1547377,1194808
1715444,1546979,1193661
1715198,1546263,1194287
1715410,1546591,1194200
1715444,1546415,1194389
1715617,1546160,1195667
1715266,1545987,1194863
1714947,1545655,1194799
1716108,1545845,1194309
1715520,1545881,1194654
1715302,1546477,1195318
1714940,1546193,1196829
1715016,1545747,1195572
1714734,1545795,1196293
1716244,1546292,1196071
1715708,1546686,1195412
1715786,1547157,1196510
1715408,1546896,1196922
1715592,1546679,1196792
1715589,1546958,1196720
1717046,1546939,1197039
1716388,1547320,1198450
1715879,1548162,1198334
1715678,1547958,1198242
1715678,1548044,1197002
1715646,1548086,1198179
1715866,1548434,1198066
1716796,1548832,1197951
1716277,1549070,1199381
1716021,1548740,1197928
1716284,1548768,1199095
1717152,1548700,1198813
1716368,1547858,1198962
1715900,1548294,1198430
1715763,1546992,1199667
1715126,1546471,1199165
1714733,1546118,1198731
1715740,1545436,1197909
1714782,1545129,1198445
1714271,1545301,1197881
