GREEN,RED,IR
1354666,643962,1154575
1354580,643898,1154927
1354511,643899,1155984
1354738,643925,1156472
1354487,644286,1156641
1354666,644516,1156325
1354407,644937,1156480
1354598,645535,1156872
1354430,646004,1157598
1354719,646095,1158630
1354791,646145,1159608
1354574,646027,1160973
1354634,645503,1162222
1354721,645145,1163462
1354219,644912,1164833
1354705,644740,1166855
1354312,644915,1168777
1354312,644968,1169886
1354450,645262,1170309
1354360,645522,1169673
1354438,645872,1168896
1354422,646065,1168227
1354259,646194,1167492
1354361,645978,1166949
1354322,646078,1166507
1354319,646129,1166891
1354495,645995,1167120
1354470,646090,1167822
1354508,646025,1167408
1354345,646095,1166863
1354612,646369,1165359
1354766,646625,1164267
1355160,646869,1163342
1354919,646891,1162495
1354932,646776,1162213
1354882,646471,1162521
1354957,646071,1162482
1354880,645783,1162881
1354856,645776,1162629
1354561,645910,1162592
1354561,645883,1162522
1354837,646068,1163032
1354768,646316,1164513
1354973,646515,1166351
1354746,646446,1168548
1354979,646365,1169457
1354805,646338,1168153
1354832,646400,1166710
1354820,646237,1165840
1354946,646296,1164866
1354707,646282,1164603
1354660,646552,1165022
1354685,646806,1164793
1354871,647212,1165000
1354808,647121,1164982
1355233,646934,1164860
1355167,646586,1164665
1355128,646052,1164963
1355063,645833,1165048
1355235,645699,1164969
1355028,645758,1165049
1354975,645828,1165252
1354820,645901,1165479
1354820,645909,1165474
1354738,645998,1165543
1354796,646025,1166282
1354948,645872,1167479
1354913,645515,1167926
1354922,645494,1167162
1354898,645227,1166300
1355095,645403,1166077
1354912,645599,1166846
1354986,645924,1167113
1354977,646046,1165783
1354975,646120,1164535
1354878,646245,1162689
1355037,646702,1162128
1355269,646918,1162054
1355531,647010,1162386
1355262,647165,1163282
1355200,647068,1163657
1355430,647396,1163827
1355543,647898,1164482
1355433,648473,1164037
1355429,649036,1163553
1355429,649400,1162269
1355316,649814,1161761
1355444,649847,1161178
1355251,649763,1161044
1355496,649423,1160898
1355414,649031,1160875
1355566,648616,1160990
1355256,648829,1161428
1355470,648659,1161351
1355576,648865,1160664
1355551,649071,1160090
1355415,649075,1160053
1355356,649330,1160468
1355427,649630,1160628
1355638,649898,1161348
1355889,649931,1161628
1355894,649526,1161731
1355718,649004,1161327
1355829,648689,1160528
