GREEN,RED,IR
1490696,1662375,1279264
1490810,1662970,1282609
1490895,1662457,1285996
1490795,1662693,1289103
1490859,1661969,1290864
1491061,1662472,1290217
1491036,1663300,1291150
1491053,1664695,1291145
1491097,1665795,1290872
1490983,1666101,1291871
1491108,1668113,1292247
1491419,1668989,1290686
1491687,1669510,1289936
1491960,1669904,1286406
1491967,1669869,1283889
1492085,1670067,1281624
1492384,1670545,1282664
1492337,1671278,1284169
1492334,1672269,1285548
1492384,1672630,1287863
1492384,1673273,1289762
1492304,1674075,1291962
1492715,1674664,1293892
1493177,1675456,1295726
1493378,1676054,1297146
1493502,1676963,1298483
1493603,1677383,1301742
1494405,1677613,1302975
1494432,1677582,1303856
1494681,1677539,1305039
1495082,1677358,1307075
1495217,1676967,1308145
1495495,1676750,1308865
1495633,1676691,1309001
1495990,1676745,1308420
1496403,1675634,1305103
1496394,1675184,1301966
1496334,1673219,1295595
1495650,1670511,1285576
1495095,1667373,1286140
1494090,1664208,1284557
1492322,1659927,1283334
1492322,1656356,1282541
1490797,1652391,1284989
1489274,1648911,1287907
1487682,1646049,1292594
1486213,1644249,1296988
1484521,1642283,1300940
1481038,1642576,1306570
1480090,1643153,1309975
1479389,1643844,1312942
1478688,1643799,1313843
1477220,1641902,1314119
1475307,1638736,1314820
1473910,1638899,1317512
1472798,1639596,1320283
1471640,1639369,1322969
1471358,1639562,1324518
1470795,1639071,1325673
1470592,1639172,1325782
1470099,1640361,1325912
1469189,1641393,1327791
1469080,1642525,1329075
1468710,1643662,1330559
1468656,1645613,1331421
1468708,1649597,1333255
1468848,1655615,1334093
1469847,1661893,1335341
1470915,1663525,1336341
1471438,1664636,1338032
1471854,1666039,1340310
1472152,1666565,1341331
1472776,1667327,1342508
1472907,1668456,1344869
1472956,1669455,1344130
1473157,1670189,1344770
1473499,1671321,1343625
1474016,1672409,1343763
1474149,1674236,1345836
1474456,1675389,1346674
1474746,1676410,1349124
1474989,1677244,1352269
1475502,1678043,1356579
1476214,1678503,1363483
1476688,1678875,1368715
1476816,1679566,1373526
1477145,1680269,1378890
1477498,1681481,1381537
1477698,1682654,1383905
1477819,1684547,1384326
1477995,1686502,1383625
1477995,1688489,1381849
1478534,1690594,1382536
1478697,1692264,1383749
1479312,1694412,1385358
1479648,1695904,1387911
1480087,1697133,1389981
1481327,1699574,1390479
1481822,1700514,1391652
1482363,1700830,1392463
1482860,1701443,1393205
1483237,1702035,1393792
1483580,1702214,1396647
1483891,1702210,1399660
1484425,1702492,1402728
1484837,1703064,1404715
1485439,1703549,1402718
1485890,1703980,1401288
1486701,1704084,1397405
1486839,1704520,1394728
1486999,1705178,1390641
1487449,1705251,1392908
1487448,1706021,1392783
1487240,1705226,1394829
1487240,1703118,1395425
1487332,1699828,1395852
1486854,1696277,1392910
1486456,1692876,1389687
1485653,1689126,1382258
1484808,1686122,1373812
1481882,1682587,1365760
1481208,1681928,1360010
1480446,1681420,1358468
1479860,1681510,1360157
1479291,1681650,1362904
1478910,1681766,1365475
1478630,1682252,1369098
1478623,1682718,1371328
1478649,1683319,1375999
1478690,1683710,1383519
1478570,1683887,1386785
1478520,1684184,1390367
1478303,1684637,1392547
1478260,1684715,1392294
1478109,1685362,1389869
1477685,1686071,1384891
1477685,1686714,1380882
1477890,1686979,1375706
1477978,1687017,1373982
1478009,1687354,1372025
1478300,1687080,1370798
1478288,1686578,1371988
1477929,1686977,1371289
1477689,1687038,1369407
1477706,1687240,1370001
1478039,1687669,1368636
1477813,1687751,1367537
1477516,1687560,1367085
1477750,1687965,1368392
1477640,1688141,1369663
1478232,1688344,1371394
1478255,1688560,1372275
1478387,1689153,1372856
1478729,1689461,1371319
1478927,1690236,1369837
1478823,1691100,1367742
1479096,1691962,1366390
1479123,1692797,1365253
1479123,1693396,1365789
1479263,1693940,1366992
1479744,1694913,1368443
1479933,1695855,1368102
1480138,1696327,1367807
1480536,1696873,1365426
1481316,1697798,1361532
1481727,1698341,1357684
1482007,1698149,1355225
1482419,1698661,1355187
1482732,1698534,1355326
1482867,1698513,1357165
1483234,1698321,1356550
1483606,1698955,1353082
1483923,1698994,1349288
1484358,1699298,1344564
1484685,1699036,1338198
1484845,1698701,1334964
1485036,1698615,1335008
1485606,1698904,1337337
1485718,1699018,1338154
1485783,1699390,1340746
1485961,1699268,1341565
1485961,1699294,1340248
1486336,1699102,1339397
1486795,1699212,1341332
1487054,1698846,1346612
1487112,1698052,1355592
1487579,1697540,1364010
1487773,1697723,1373036
1488738,1698409,1382577
1488916,1698539,1389189
1489273,1699119,1392679
1489572,1699528,1394361
1489772,1699626,1394452
1489755,1699277,1393852
1490398,1699038,1395333
1490871,1698786,1397744
1491354,1699001,1397214
1491304,1698311,1391826
1491450,1697524,1384976
1491785,1696104,1377564
1491964,1693957,1369171
1491569,1690642,1365549
1490387,1686043,1364358
1490387,1680256,1364841
1489650,1675072,1369979
1488513,1669132,1373286
1487539,1664187,1376493
1486168,1658068,1377810
1484480,1652309,1377806
1483223,1646523,1376773
1479430,1635357,1376034
1478315,1630942,1373969
1477175,1627171,1374445
1476565,1623992,1373860
1475565,1621263,1376570
1474800,1619449,1381831
1474079,1618361,1388083
1473397,1618388,1394702
1472553,1618086,1401791
1472360,1617517,1407544
1471778,1615919,1420347
1471141,1614106,1424132
1470749,1612803,1429963
1470081,1611103,1440356
1469711,1609733,1449887
1468848,1608432,1462131
1468848,1607287,1477404
1468403,1606068,1490547
1467807,1605326,1498902
1467502,1605073,1503638
1466825,1604678,1505972
1466176,1604051,1508160
1464669,1605045,1512238
1464350,1605721,1516151
1464019,1605792,1519879
1463403,1606511,1526380
1463226,1606768,1534735
1463083,1607317,1545883
1462782,1608467,1555849
1462895,1610127,1566233
1462952,1611393,1576647
1462969,1612953,1588605
1463431,1613556,1606614
1463361,1613689,1612073
1463372,1614100,1615992
1463341,1614571,1618579
1463296,1616335,1621381
1463379,1618488,1624397
1463214,1621178,1628867
1463214,1622435,1634490
1463696,1623892,1640813
1463680,1624287,1648183
1464063,1624538,1655595
1464301,1624433,1660642
1464523,1624617,1666864
1464902,1626818,1671593
1465193,1627965,1674487
1465406,1629320,1675076
1465820,1630319,1674637
1465840,1631155,1671198
1465947,1630686,1667916
1466093,1630644,1660727
1466480,1630434,1653378
1466628,1630729,1648517
1467059,1631400,1645003
1467293,1632683,1646800
1467283,1633468,1649494
1467474,1634499,1651236
1467807,1635304,1652676
1468290,1635976,1652913
1468794,1636176,1651740
1468794,1635936,1651914
1468528,1635982,1650321
1468935,1636331,1647817
1469215,1636724,1646938
1469433,1637526,1647583
1469589,1637928,1646153
1469942,1638955,1648700
1470718,1640177,1649152
1471006,1640671,1648162
1471545,1640975,1645305
1471815,1641379,1641338
1472051,1642023,1634915
1472352,1641975,1628146
1472486,1642829,1619534
1472839,1643647,1612495
1473409,1644878,1605570
1473951,1646003,1600401
1474569,1650416,1590818
1474292,1646170,1585575
1470763,1631062,1583134
1469468,1626224,1582073
1467456,1621870,1581994
1465697,1618258,1583972
1463873,1615653,1586784
1462124,1614493,1588919
1460725,1614256,1592262
1460079,1614853,1595579
1459011,1615596,1598286
1458455,1616644,1598460
1457619,1617172,1598443
1457172,1617966,1598081
1456656,1619071,1599833
1456357,1620062,1600611
1455957,1621477,1606164
1455804,1622993,1609189
1455741,1624478,1612447
1454969,1625715,1614047
1454440,1626838,1616624
1454511,1627636,1617567
1454058,1627643,1615962
1453938,1627421,1615086
1453938,1626789,1613412
1453640,1625906,1613420
1453602,1625313,1612708
1453390,1625578,1614359
1453188,1625607,1614792
1452784,1626054,1615156
1452357,1628715,1615444
1452192,1629648,1616689
1452181,1630388,1618657
1452191,1630835,1620684
1452191,1630648,1621332
1452212,1630983,1623263
1452130,1631451,1623365
1452274,1631968,1624633
1452742,1632515,1625974
1452980,1632926,1626597
1453176,1633275,1626865
1454078,1634269,1627532
1454548,1634124,1627585
1454893,1634573,1628908
1455470,1635733,1630754
1455909,1636807,1632718
1456007,1638481,1635733
1455858,1639891,1634973
1456174,1641583,1633231
1456431,1643192,1629644
1456933,1645373,1628532
1457194,1647022,1624579
1457619,1648574,1623723
1457791,1650182,1621591
1458111,1651684,1623515
1458478,1652847,1623702
1459196,1653675,1624306
1459515,1654355,1622091
1460097,1654803,1622920
1460560,1655107,1619453
1460713,1655273,1619818
1461157,1655568,1618878
1461399,1656101,1619532
1461839,1656827,1619494
1461839,1657589,1620276
1462127,1657966,1623978
1462494,1658053,1626881
1462989,1658146,1630956
1463376,1657548,1634960
1463847,1656889,1642837
1464852,1656337,1646982
1465224,1656962,1652504
1465549,1657509,1658094
1466138,1658336,1662273
1466112,1659790,1666923
1466594,1660631,1671370
1466892,1661665,1673828
1467472,1662206,1675472
1467907,1662818,1676160
1468551,1663404,1677573
1468799,1664229,1678103
1469229,1664554,1682360
1469693,1665193,1684532
1469989,1666161,1687742
1470454,1666700,1692297
1470705,1667674,1696802
1470895,1667605,1699396
1470895,1667387,1701851
1471102,1666106,1702566
1471146,1664348,1703327
1470782,1661671,1700972
1470276,1658892,1700453
1469279,1656298,1698374
1465233,1651177,1696221
1463867,1649449,1694497
1462602,1647691,1693668
1461452,1646085,1693191
1460379,1644259,1694211
1459315,1643228,1695890
1458629,1643313,1696888
1457919,1644030,1698466
1457857,1644709,1697129
1457602,1645550,1696270
1457303,1645811,1694215
1456861,1645998,1693936
1456421,1646328,1692148
1456085,1645759,1691634
1455576,1645359,1692031
1455064,1645123,1692907
1455064,1645013,1692497
1454979,1644852,1692346
1454561,1645727,1691825
1454582,1645979,1691912
1454332,1645515,1690734
1454595,1644849,1689825
1454168,1644155,1684916
1453560,1642108,1683820
1453126,1642030,1682147
1452914,1642949,1680130
1452537,1643679,1679073
1452190,1644604,1677890
1452112,1646087,1677252
1452214,1646483,1676755
1452356,1646832,1675147
1452586,1647090,1671605
1452621,1646687,1667563
1452490,1646370,1662695
1452826,1646789,1657824
1452825,1647535,1653818
1452841,1648829,1650680
1453070,1649592,1647923
1453070,1650166,1646403
1453146,1650372,1646641
1453148,1649895,1645124
1453757,1649624,1646594
1454012,1649525,1646805
1453957,1649337,1647129
1454163,1650051,1645676
1454664,1651498,1642324
1455100,1652204,1640386
1455258,1652607,1637037
1456088,1651809,1634324
1456670,1652728,1632421
1457437,1654316,1630800
1458296,1653651,1629022
1459216,1653709,1628179
1459278,1654559,1629476
1459709,1654512,1631073
1459724,1654760,1632801
1460316,1655085,1634463
1460216,1655891,1635942
1460513,1656239,1637049
1460619,1657103,1639672
1461098,1657940,1640607
1461136,1659492,1643652
1461451,1660081,1644473
1461684,1660531,1646040
1462106,1661189,1647327
1462598,1661775,1647706
1463055,1661594,1648895
1463439,1661490,1651514
1463978,1661339,1650843
1464169,1661125,1650631
1464231,1661709,1649864
1464539,1662775,1649059
1464746,1663675,1648792
1464883,1664017,1649369
1464531,1662692,1649859
1464531,1659455,1650433
1463705,1655121,1652151
1462502,1650272,1654978
1461338,1645918,1656512
1459795,1641866,1657819
1457444,1639062,1657939
1452233,1635784,1658589
1450866,1635180,1659211
1449744,1634122,1660349
1448715,1633258,1661339
1448037,1632642,1661075
1447238,1632039,1660903
1446822,1631758,1660048
1445312,1633486,1659106
1444238,1634022,1658604
1443390,1634716,1655023
1442959,1636029,1653018
1443191,1636602,1652814
1443328,1636447,1652831
1443057,1636312,1654222
1442807,1636383,1654718
1442147,1636763,1656570
1442196,1637486,1658171
1442211,1637936,1659352
1442206,1638609,1659976
1442115,1639042,1659993
1442159,1639222,1659389
1442186,1639672,1658113
1442697,1640703,1657130
1443511,1643761,1656518
1444479,1647749,1656004
1445108,1648968,1657748
1445712,1649195,1658649
1446182,1648675,1659967
1446361,1648754,1661049
1446453,1649008,1662663
1446637,1649485,1663231
1446864,1650183,1662873
1447209,1650988,1661674
1447433,1652089,1660142
1447822,1652495,1655858
1448084,1652951,1654886
1448368,1653384,1651646
1448812,1653537,1651442
1449269,1653467,1651472
1449603,1653791,1651189
1449802,1654168,1650491
1450154,1654859,1650019
1450333,1655966,1650643
1450716,1656509,1651544
1450874,1657184,1651820
1451243,1658037,1653431
1451472,1658390,1655268
1451472,1659060,1657145
1452041,1659259,1659897
1452346,1659712,1659235
1452656,1660817,1658751
1452946,1661073,1655916
1453488,1661780,1652863
1454580,1662779,1648813
1455195,1663435,1643000
1455534,1663431,1641982
1455935,1663289,1642592
1456251,1663782,1642293
1456428,1664643,1642430
1456780,1665904,1643452
1457306,1667542,1643713
1458052,1668637,1644010
1458337,1669899,1643757
1459135,1670121,1643568
1459190,1670071,1641916
1459665,1670448,1643072
1460441,1670439,1642287
1460737,1670496,1643043
1460737,1671035,1643383
1460443,1671335,1643396
1460866,1672808,1644370
1461538,1674240,1646940
1461907,1675300,1646293
1462462,1675535,1646229
1462626,1673802,1646389
1462544,1670767,1646227
1460379,1661902,1647112
1458799,1657336,1648809
1457043,1653161,1651566
1454995,1649256,1652835
1452897,1646452,1656291
1451004,1644267,1657202
1449564,1642392,1659072
1448516,1641234,1660808
1447665,1640800,1663275
1446601,1640494,1664008
1446322,1640713,1665478
1445638,1642002,1664830
1445463,1643104,1665668
1445191,1644696,1665189
1444645,1645832,1666710
1444645,1646721,1664289
1444498,1646537,1664512
1444392,1645734,1664511
1444124,1645055,1665891
1443878,1644168,1665928
1443542,1643582,1667976
1443208,1643848,1669022
1443079,1644468,1668914
1442933,1644948,1666764
1443074,1644968,1662745
1442957,1644995,1661144
1442770,1644695,1660617
1442471,1644011,1661437
1442618,1643945,1661845
1442525,1644094,1663547
1442627,1644691,1664391
1442699,1645021,1665766
1442602,1645177,1666341
1442819,1645282,1665737
1442550,1645602,1666632
1442733,1645575,1666487
1442580,1645578,1665586
1442462,1645673,1668010
1442462,1646446,1668520
1442652,1646969,1670746
1442826,1648334,1670814
1443188,1650039,1671580
1443400,1651809,1670598
1443845,1653289,1671801
1445114,1656546,1669743
1445415,1657712,1670487
1445682,1658003,1672233
1446394,1658274,1671898
1446729,1657977,1675328
1446792,1658220,1674857
1447233,1659028,1676125
1447726,1660220,1676792
1448339,1661874,1677493
1448704,1663100,1677905
1448963,1664169,1678374
1449501,1664675,1679903
1449831,1664727,1681341
1450244,1664459,1682836
1450503,1664029,1685855
1450742,1663837,1688899
1450742,1663640,1690586
1450966,1664330,1692286
1451128,1664839,1692693
1451635,1665677,1693837
1452101,1666689,1695110
1452388,1667693,1694766
1453707,1669815,1696418
1454225,1670133,1697215
1454641,1670567,1697821
1454958,1670542,1699196
1455513,1671142,1696988
1455946,1671084,1695689
1456210,1671360,1694112
1456846,1672352,1691947
1457288,1672766,1690509
1457901,1672972,1688054
1458372,1673023,1686385
