GREEN,RED,IR
1564066,1220558,1654386
1564012,1222575,1652899
1563728,1224186,1651815
1563580,1225818,1648414
1563859,1226528,1646790
1563691,1226964,1646326
1563886,1227234,1649159
1563639,1227142,1652891
1563466,1226915,1661304
1563391,1227432,1666274
1563360,1228279,1670184
1563330,1229430,1672576
1562987,1230590,1673938
1562987,1232336,1672120
1562971,1233981,1669690
1562854,1235917,1663112
1562937,1236710,1662752
1562750,1236969,1665148
1562762,1236571,1668550
1562343,1236217,1673036
1562717,1235862,1677383
1562094,1236216,1682609
1562424,1237823,1686735
1562089,1237010,1690279
1562348,1235466,1691512
1562060,1236719,1692272
1562124,1238151,1692359
1562138,1239763,1692901
1562245,1241392,1692063
1562094,1243540,1691908
1561914,1248163,1690489
1561785,1250316,1687978
1561709,1251302,1683622
1561833,1251404,1679609
1561626,1251484,1674148
1561757,1253783,1670985
1561719,1260758,1667089
1561961,1263885,1663707
1562089,1262004,1663628
1561718,1259332,1662123
1561900,1259209,1663828
1561967,1259337,1662545
1561630,1260248,1661257
1561865,1261090,1660110
1561750,1261358,1660098
1561831,1261780,1658697
1561907,1262580,1660823
1561755,1263186,1660928
1561584,1263727,1662623
1561494,1263713,1661960
1561296,1263600,1664093
1560858,1263723,1663188
1560167,1264395,1664713
1559949,1265684,1666091
1559489,1269464,1666413
1558889,1272086,1664896
1559046,1272180,1665079
1559136,1271941,1662763
1558926,1271805,1661434
1558613,1271503,1659101
1558261,1271203,1656371
1557896,1270780,1654331
1557796,1268067,1650997
1557548,1265817,1649359
1557356,1260164,1647504
1557214,1255872,1647680
1556667,1257424,1645891
1556803,1258780,1644202
1557213,1260107,1642428
1557082,1260589,1641204
1557020,1260523,1640386
1556689,1260220,1642668
1556816,1263222,1643343
1556741,1269298,1645592
1556829,1273118,1645751
1556537,1277023,1645985
1556482,1278005,1643859
1556448,1278479,1642812
1556723,1278920,1641857
1556425,1280257,1641251
1556265,1281827,1640698
1556384,1284277,1644916
1555897,1284385,1647071
1556365,1283907,1647650
1556066,1282473,1650590
1555947,1280405,1651043
1555958,1277751,1652629
1556287,1279530,1654936
1556224,1278352,1657322
1556169,1275337,1657755
1555632,1275657,1655978
1555568,1275644,1647709
1555048,1276604,1633769
1555548,1277670,1615402
1555040,1278480,1593034
1554707,1278570,1560822
1554538,1278410,1459974
1554458,1278269,1378145
1554235,1278316,1356947
1554240,1278618,1378720
1553934,1279236,1455900
1554017,1279962,1512370
1553853,1280808,1549144
1553896,1281090,1602258
1553938,1280886,1619287
1554306,1280295,1630819
1553787,1279748,1637607
1554187,1279312,1641706
1553774,1279324,1642411
1553579,1279423,1643674
1553457,1279858,1642771
1553327,1279759,1643141
1553327,1279220,1643472
1553142,1277976,1649963
1553335,1276722,1653806
1553073,1275467,1659244
1553080,1274585,1662614
1553213,1273678,1666009
1552669,1274757,1665802
1552647,1276161,1666073
1552743,1277149,1663922
1552438,1277232,1662144
1552636,1276192,1659279
1552365,1274304,1658011
1552373,1271683,1655462
1552215,1268814,1653078
1552297,1269555,1650495
1552319,1270778,1650825
1552490,1268761,1652315
1552512,1268461,1653424
1552526,1267846,1653416
1552067,1268201,1652247
1551955,1268621,1652687
1552399,1268411,1652155
1552306,1268010,1652725
1552141,1264241,1653726
1551935,1261745,1655414
1552169,1261718,1655942
1552173,1261836,1658995
1552023,1262082,1661572
1552141,1262860,1664222
1552064,1263452,1667337
1552174,1263667,1669515
1552356,1264139,1670054
1552249,1264513,1669889
1551681,1264810,1669402
1551851,1264903,1669346
1551558,1264458,1669682
1551638,1263535,1670783
1551302,1262580,1670524
1551354,1261229,1672082
1550579,1260940,1673324
1550652,1261459,1674063
1550484,1261955,1675923
1550193,1262870,1676477
1550115,1263868,1678546
1550124,1264627,1679606
1549750,1265484,1680106
1549572,1266844,1679821
1549417,1267648,1681141
1549389,1268076,1681053
1549149,1268229,1682241
1549248,1268185,1683437
1549047,1268725,1685314
1548839,1268204,1688294
1548561,1267411,1691483
1548776,1266378,1693189
1548701,1265161,1695628
1548539,1263911,1695530
