GREEN,RED,IR
1762426,1223777,1156048
1762860,1223611,1153501
1763388,1223459,1153501
1762843,1224689,1153050
1763211,1227005,1152401
1763823,1222744,1152046
1762558,1214326,1152518
1762189,1211817,1152692
1761457,1209340,1153231
1761301,1206644,1154058
1760592,1204992,1155034
1760075,1203552,1155668
1759548,1201982,1156323
1759251,1200660,1156606
1758999,1200547,1157712
1758768,1200602,1158169
1758373,1200997,1159859
1758257,1201273,1160559
1757887,1201916,1162056
1757797,1202710,1162459
1756465,1207576,1162962
1755811,1212396,1163156
1755221,1216747,1163249
1754573,1220348,1163743
1754544,1221389,1161739
1754274,1222182,1160930
1754023,1222743,1161083
1753665,1223062,1160427
1752793,1223629,1161555
1752268,1224143,1161661
1751447,1225026,1163253
1750839,1225913,1164625
1749809,1226924,1165498
1748844,1228405,1166935
1747919,1230006,1167440
1747902,1231356,1167217
1747821,1232473,1166755
1747589,1233451,1167166
1747483,1234018,1167592
1747447,1234969,1168326
1747184,1235828,1169229
1747296,1236574,1170591
1746873,1237207,1171326
1746873,1237489,1172182
1747428,1237623,1172544
1747604,1238227,1172459
1747623,1238358,1172917
1747733,1238382,1172737
1747912,1238552,1172616
1748470,1239178,1172275
1748900,1239387,1173033
1748824,1239634,1173389
1749388,1239737,1172705
1749472,1239808,1173600
1749514,1239717,1174210
1749511,1239914,1174162
1749943,1240578,1176470
1750222,1240194,1176690
1750518,1240223,1176789
1752031,1239357,1176749
1754219,1235685,1176667
1754136,1233785,1177105
1754016,1235158,1178001
1754182,1234837,1179015
1754267,1234219,1178273
1753512,1233997,1177540
1753694,1232436,1176403
1753535,1229882,1175936
1753773,1219459,1175389
1752971,1211356,1173279
1751780,1209165,1172615
1749941,1211320,1171957
1751604,1212095,1171854
1752561,1211859,1171861
1753201,1211375,1169874
1753721,1210501,1169536
1754422,1210321,1169197
1754588,1209748,1167802
1755264,1209094,1167574
1755857,1208742,1166454
1756704,1208125,1165427
1757136,1207514,1165232
1757728,1206476,1164940
1757978,1205879,1165278
1758560,1204443,1164722
1759160,1203486,1163408
1758662,1202320,1161842
1758671,1202024,1160734
1758720,1201606,1159244
1757620,1201926,1159187
1756789,1203404,1159507
1756878,1203152,1158914
1757051,1203305,1159528
1757707,1203923,1159802
1758079,1203576,1160625
1758281,1203126,1161542
1758562,1202818,1162707
1757499,1205080,1165078
1757706,1209846,1166839
1758718,1212124,1168420
1760505,1211566,1169622
1761092,1210479,1169554
1760328,1212062,1168974
1760494,1212856,1167417
1760544,1214225,1166194
1760369,1215052,1163979
1760515,1216396,1162379
1760338,1216939,1161706
1760700,1217005,1161083
1760763,1217641,1161780
1761052,1217463,1161870
1760754,1217982,1162677
1761013,1218169,1164714
1760897,1218882,1167750
1761347,1218411,1169677
1759841,1214256,1172543
1756615,1209540,1174472
1755857,1208847,1175570
1755293,1207854,1177288
1754661,1207912,1177798
1753831,1208112,1178712
1753476,1208079,1178935
1753666,1208668,1178934
1753326,1209401,1178461
1753242,1212048,1177326
1753248,1215191,1176926
1754125,1217809,1176710
1754597,1219662,1175783
1754122,1221799,1176534
1753608,1223154,1177198
1752970,1223969,1178146
1752067,1225403,1177975
1751452,1227639,1179387
1750528,1228545,1180146
1750208,1229251,1182780
1750251,1229282,1183194
1750225,1229478,1183764
1749985,1230308,1184283
1749464,1232405,1185275
1749373,1235888,1185400
1747611,1241093,1185796
1745998,1246287,1184878
1745869,1248112,1184218
1746075,1249171,1183600
1745927,1250332,1182512
1745817,1251518,1182443
1745290,1252587,1182370
1745756,1253976,1182411
1745755,1254453,1183383
1745807,1255322,1183853
1745764,1255786,1185788
1745545,1255959,1187465
1746085,1257421,1190202
1746558,1259306,1192238
1746397,1260016,1193953
