GREEN,RED,IR
1791046,1425380,1878298
1791071,1425583,1879858
1791280,1425914,1880502
1791941,1425947,1880447
1792074,1426216,1881233
1791632,1426531,1880907
1791433,1426289,1880453
1791257,1426563,1881042
1791777,1426341,1881402
1791333,1426619,1880496
1792130,1426452,1881425
1791760,1426974,1881456
1792167,1427921,1882909
1792330,1428028,1882903
1792298,1427546,1882597
1792196,1427850,1883820
1792210,1427437,1883126
1792179,1426988,1881168
1791861,1426294,1880631
1791455,1425472,1882018
1791368,1424338,1882576
1791468,1423415,1882185
1791478,1422889,1882899
1791301,1422511,1885707
1791478,1421762,1883145
1791196,1421292,1883677
1790909,1421696,1883175
1791256,1421482,1883015
1791787,1421637,1882776
1791675,1421727,1882753
1791400,1421382,1883555
1791476,1421650,1884596
1791579,1421716,1884585
1791249,1422067,1884685
1791523,1422161,1883918
1791497,1422048,1883756
1791642,1422077,1883722
1791628,1422255,1883732
1791233,1422125,1881796
1791904,1421538,1880657
1791738,1421359,1879203
1792164,1421555,1878502
1791800,1421905,1879381
1791560,1422203,1878264
1792283,1422429,1879320
1792354,1422484,1876478
1792083,1422747,1876133
1792494,1422540,1874637
1792134,1422477,1875897
1792097,1422637,1874598
1792218,1423032,1876400
1792221,1422865,1876215
1792446,1423107,1875009
1792425,1423746,1874800
1792669,1423661,1876289
1792558,1424065,1875646
1792661,1424236,1874830
1792451,1424282,1875427
1792484,1424434,1875314
1792443,1424583,1875664
1792750,1424689,1877255
1792526,1424677,1877350
1792544,1424849,1878088
1792573,1424999,1877492
1792925,1425457,1878275
1793073,1424862,1878677
1792759,1423485,1878506
1792306,1420892,1878755
1792428,1418992,1878236
1792204,1418961,1878227
1792189,1418399,1877824
1791818,1418390,1878135
1791753,1418430,1877969
1792071,1418656,1878343
1791537,1418615,1877309
1791553,1418504,1877238
1791411,1418328,1877791
1791777,1418774,1878809
1791778,1418931,1879088
1791978,1418841,1880188
1791697,1418908,1879492
1791730,1418807,1879361
1792086,1418854,1879674
1791819,1418802,1879856
1791893,1418601,1879820
1792008,1418505,1879803
1791985,1418456,1880447
1791881,1418652,1881065
1791873,1418793,1882396
1791555,1418665,1882117
1791534,1418774,1883045
1791753,1419159,1883689
1791866,1419112,1885698
1792349,1419287,1885391
1792415,1419331,1886391
1792420,1419162,1886125
1792509,1419263,1885765
1792518,1419415,1885198
1792512,1419665,1886098
1791911,1420108,1886169
1791911,1420163,1887150
1791985,1420419,1886034
1791918,1420256,1886764
1792148,1420594,1886270
1792131,1420480,1886219
1792247,1420394,1885512
1792158,1420645,1886018
1792276,1420581,1885178
1792225,1420633,1885024
1792355,1420995,1884492
1792499,1421028,1883933
1792170,1420966,1883390
1791993,1420908,1882769
1792288,1421179,1882556
1792406,1421263,1884275
1792679,1421457,1883297
1792781,1421351,1883530
1792499,1421789,1884182
1792469,1422006,1884273
1792712,1422396,1884370
1792595,1422710,1883907
1792406,1422931,1884220
1792265,1423174,1884104
1792265,1422728,1883256
1792476,1422573,1882450
1792339,1422332,1883176
1792662,1422114,1884086
1792382,1421397,1884067
1792300,1420555,1883951
1791887,1419404,1884032
1791673,1418706,1884235
1791554,1418179,1883704
1791531,1417626,1884832
1791655,1417293,1884731
1791605,1416763,1884966
1791186,1416635,1885103
1791262,1416557,1884984
1791587,1416710,1884909
1791755,1416700,1884525
1791518,1416815,1884816
1791514,1416610,1884547
1791448,1416611,1884065
1791085,1416383,1884069
1790985,1416401,1884852
1791373,1417043,1884088
1791608,1417018,1883121
1791409,1416901,1883704
1791400,1417162,1882955
1791052,1417223,1883250
1790921,1417208,1885331
1791324,1417011,1885231
1790862,1417179,1885231
1791028,1417529,1885087
1791151,1416882,1884119
1791255,1417010,1883804
1791418,1417608,1883291
1791076,1417615,1883335
1791396,1417366,1883248
1791801,1417746,1883093
1791627,1417874,1884221
1791464,1418163,1883622
1791316,1418208,1884366
1790837,1418269,1884575
1791392,1418154,1884841
1791453,1418581,1883631
1791530,1418396,1884525
1791409,1418300,1884618
1791515,1418303,1884639
1791586,1418381,1884545
1791863,1418534,1884778
1792193,1418534,1885994
1791963,1418492,1885724
1791833,1418265,1884514
1792160,1418921,1884604
1792261,1418749,1883832
1792363,1418909,1883108
1792080,1418514,1882917
1792209,1418456,1883673
1792162,1418284,1883091
1792294,1418379,1883634
1792208,1417375,1881779
1791876,1416511,1880484
1791690,1416401,1881035
1791608,1415989,1879184
1791474,1415191,1879843
1791102,1414698,1878814
1791104,1414604,1877200
1791025,1414505,1877619
1791191,1414486,1878815
1791672,1414225,1879033
1791230,1414205,1879150
1790556,1414438,1878379
1791079,1414554,1877161
1791012,1414640,1878321
1790910,1414959,1877462
1791166,1414947,1876439
1791057,1414769,1876512
1790911,1415034,1876057
1790610,1414840,1876036
1790744,1414738,1876454
1791124,1414725,1877066
1791250,1414794,1877715
1791020,1414419,1877155
1791166,1415033,1877109
1791229,1415327,1876886
1791224,1415038,1877310
1791187,1415164,1878282
1791496,1415257,1878089
1791279,1415525,1877418
1791259,1415938,1877740
1791395,1415652,1879134
1791266,1415493,1879917
1791257,1415771,1878322
1791335,1415897,1878131
1791293,1415668,1879418
1791635,1415911,1878231
1791503,1416370,1878759
1791737,1416919,1878978
1791785,1416634,1879353
